id|iata|icao|name|city|subd|countryCode|elevation|lat|lon
A03780|COV|LPCV|Covilha Airport||Castelo-Branco|PRT|1572.0|40.2648010254|-7.4799599648
A03781|FLW|LPFL|Flores Airport|Santa Cruz das Flores|Azores|PRT|112.0|39.4552993774|-31.1313991547
A03782|FAO|LPFR|Faro Airport|Faro|Faro|PRT|24.0|37.0144004822|-7.9659099579
A03783|GRW|LPGR|Graciosa Airport|Santa Cruz da Graciosa|Azores|PRT|86.0|39.0922012329|-28.029800415
A03784|HOR|LPHR|Horta Airport|Horta|Azores|PRT|118.0|38.5199012756|-28.7159004211
A03785|TER|LPLA|Lajes Field|Lajes|Azores|PRT|180.0|38.7617988586|-27.0907993317
A03786|FNC|LPMA|Madeira Airport|Funchal|Madeira|PRT|192.0|32.6978988647|-16.7744998932
A03787|PDL|LPPD|Joao Paulo II Airport|Ponta Delgada|Azores|PRT|259.0|37.7411994934|-25.6979007721
A03788|PIX|LPPI|Pico Airport|Pico Island|Azores|PRT|109.0|38.5542984009|-28.4412994385
A03789|PRM|LPPM|Portimao Airport||Faro|PRT|5.0|37.1492996216|-8.5839595795
A03790|OPO|LPPR|Francisco de Sa Carneiro Airport|Porto|Porto|PRT|228.0|41.2481002808|-8.6813898087
A03791|PXO|LPPS|Porto Santo Airport|Vila Baleira|Madeira|PRT|341.0|33.0733985901|-16.3500003815
A03792|LIS|LPPT|Lisbon Portela Airport|Lisbon|Lisbon|PRT|374.0|38.7812995911|-9.1359195709
A03793|SIE|LPSI|Sines Airport||Setubal|PRT|0.0|37.9416923523|-8.8173007965
A03794|SJZ|LPSJ|Sao Jorge Airport|Velas|Azores|PRT|311.0|38.6655006409|-28.1758003235
A03795|VRL|LPVR|Vila Real Airport||Vila-Real|PRT|1805.0|41.2742996216|-7.7204699516
A03796|VSE|LPVZ|Viseu Airport||Viseu|PRT|2060.0|40.7254981995|-7.8889899254
A03797|BNX|LQBK|Banja Luka International Airport|Banja Luka|Srspka|BIH|400.0|44.9413986206|17.2975006104
A03798|OMO|LQMO|Mostar International Airport|Mostar|Federation-of-B&H|BIH|156.0|43.2829017639|17.8458995819
A03799|SJJ|LQSA|Sarajevo International Airport|Sarajevo|Federation-of-B&H|BIH|1708.0|43.8246002197|18.3314990997
A03800|TZL|LQTZ|Tuzla International Airport|Tuzla|Federation-of-B&H|BIH|784.0|44.4586982727|18.7248001099
A03801|ARW|LRAR|Arad International Airport|Arad|Arad|ROU|352.0|46.1766014099|21.2619991302
A03802|BCM|LRBC|Bacau Airport|Bacau|Bacau|ROU|607.0|46.521900177|26.9102993011
A03803|BAY|LRBM|Tautii Magheraus Airport|Baia Mare|Maramureş|ROU|605.0|47.6584014893|23.4699993134
A03804|BBU|LRBS|Baneasa International Airport|Bucharest|Bucureşti|ROU|297.0|44.503200531|26.1021003723
A03805|GHV|LRBV|Braşov-Ghimbav International Airport|Braşov|Transylvania|ROU|127.0|45.706111|25.523333
A03806|CND|LRCK|Mihail Kogalniceanu International Airport|Constanta|Constanța|ROU|353.0|44.3622016907|28.4883003235
A03807|CLJ|LRCL|Cluj-Napoca International Airport|Cluj-Napoca|Cluj|ROU|1036.0|46.7851982117|23.6861991882
A03808|CSB|LRCS|Caransebes Airport|Caransebes|Caraş-Severin|ROU|866.0|45.4199981689|22.2532997131
A03809|CRA|LRCV|Craiova Airport|Craiova|Dolj|ROU|626.0|44.3180999756|23.8885993958
A03810|IAS|LRIA|Iasi Airport|Iasi|Iaşi|ROU|397.0|47.1785011292|27.6205997467
A03811|OMR|LROD|Oradea International Airport|Oradea|Bihor|ROU|465.0|47.0252990723|21.9025001526
A03812|OTP|LROP|Henri Coanda International Airport|Bucharest|Ilfov|ROU|314.0|44.5722007751|26.1021995544
A03813|SBZ|LRSB|Sibiu International Airport|Sibiu|Sibiu|ROU|1496.0|45.7855987549|24.091299057
A03814|SUJ|LRSM|Satu Mare Airport|Satu Mare|Satu-Mare|ROU|405.0|47.7033004761|22.8857002258
A03815|SCV|LRSV|Suceava Stefan cel Mare Airport|Suceava|Suceava|ROU|1375.0|47.6875|26.3540992737
A03816|TCE|LRTC|Tulcea Airport|Tulcea|Tulcea|ROU|200.0|45.0625|28.7143001556
A03817|TGM|LRTM|Transilvania Targu Mures International Airport|Targu Mures|Mureş|ROU|963.0|46.4677009583|24.4125003815
A03818|TSR|LRTR|Timisoara Traian Vuia Airport|Timisoara|Timiş|ROU|348.0|45.8098983765|21.3379001617
A03819|GVA|LSGG|Geneva Cointrin International Airport|Geneva|Geneva|CHE|1411.0|46.2380981445|6.1089501381
A03820|QLS|LSGL|Lausanne-la Blecherette Airport|Lausanne|Vaud|CHE|2041.0|46.54529953|6.6166701317
A03821|QNC|LSGN|Neuchatel Airport||Neuchatel|CHE|1427.0|46.9575004578|6.8647198677
A03822|SIR|LSGS|Sion Airport|Sion|Valais|CHE|1585.0|46.2196006775|7.3267598152
A03823|EML|LSME|Emmen Airport||Lucerne|CHE|1400.0|47.0923995972|8.3051204681
A03824|ZIN|LSMI|Interlaken Air Base||Bern|CHE|0.0|46.6766014099|7.8790798187
A03825|LUG|LSZA|Lugano Airport|Lugano|Ticino|CHE|915.0|46.0042991638|8.9105796814
A03826|BRN|LSZB|Bern Belp Airport|Bern|Bern|CHE|1674.0|46.914100647|7.4971499443
A03827|BXO|LSZC|Buochs Airport|Buochs|Nidwalden|CHE|1475.0|46.9744444444|8.3969444444
A03828|ZHI|LSZG|Grenchen Airport||Solothurn|CHE|1411.0|47.1815986633|7.4171900749
A03829|ZRH|LSZH|Zurich Airport|Zurich|Zurich|CHE|1416.0|47.4646987915|8.5491695404
A03830|ZJI|LSZL|Locarno Airport||Ticino|CHE|650.0|46.1608009338|8.8786096573
A03831|MLH|LSZM|EuroAirport Basel-Mulhouse-Freiburg Airport|Bale/Mulhouse|Grand Est|CHE|885.0|47.5895996094|7.5299100876
A03832|ACH|LSZR|St Gallen Altenrhein Airport|Altenrhein|Saint-Gallen|CHE|1306.0|47.4850006104|9.5607700348
A03833|SMV|LSZS|Samedan Airport||Grisons|CHE|5600.0|46.5340995789|9.8841104507
A03834|ESB|LTAC|Esenboga International Airport|Ankara|Ankara|TUR|3125.0|40.1281013489|32.995098114
A03835|ANK|LTAD|Etimesgut Air Base|Ankara|Ankara|TUR|2653.0|39.949798584|32.6885986328
A03836|ADA|LTAF|Adana Airport|Adana|Adana|TUR|65.0|36.9822006226|35.2803993225
A03837|UAB|LTAG|Incirlik Air Base|Adana|Adana|TUR|238.0|37.0021018982|35.4258995056
A03838|AFY|LTAH|Afyon Airport|Afyonkarahisar|Afyonkarahisar|TUR|3310.0|38.726398468|30.6011009216
A03839|AYT|LTAI|Antalya International Airport|Antalya|Antalya|TUR|177.0|36.8987007141|30.8005008698
A03840|GZT|LTAJ|Gaziantep International Airport|Gaziantep|Gaziantep|TUR|2315.0|36.9472007751|37.4786987305
A03841|KFS|LTAL|Kastamonu Airport|Kastamonu|Kastamonu|TUR|3520.0|41.314201355|33.7957992554
A03842|KYA|LTAN|Konya Airport|Konya|Konya|TUR|3381.0|37.9790000916|32.5619010925
A03843|MZH|LTAP|Amasya Merzifon Airport|Amasya|Amasya|TUR|1758.0|40.8293991089|35.5219993591
A03844|SSX|LTAQ|Samsun Samair Airport|Samsun|Samsun|TUR|521.0|41.2786445618|36.3051795959
A03845|VAS|LTAR|Sivas Airport|Sivas|Sivas|TUR|5236.0|39.8138008118|36.9034996033
A03846|ONQ|LTAS|Zonguldak Airport|Zonguldak|Zonguldak|TUR|39.0|41.506401062|32.0886001587
A03847|MLX|LTAT|Malatya Erhac Airport|Malatya|Malatya|TUR|2828.0|38.4352989197|38.0909996033
A03848|ASR|LTAU|Kayseri Erkilet Airport|Kayseri|Kayseri|TUR|3463.0|38.770401001|35.4953994751
A03849|TJK|LTAW|Tokat Airport|Tokat|Tokat|TUR|1831.0|40.3074302673|36.3674087524
A03850|DNZ|LTAY|Cardak Airport|Denizli|Denizli|TUR|2795.0|37.7855987549|29.7012996674
A03851|NAV|LTAZ|Nevsehir Kapadokya International Airport|Nevsehir|Nevşehir|TUR|3100.0|38.771900177|34.5345001221
A03852|ISL|LTBA|Ataturk International Airport|Istanbul|Istanbul|TUR|163.0|40.9768981934|28.8145999908
A03853|CII|LTBD|Cildir Airport|Aydin|Aydin|TUR|102.0|37.8149986267|27.8952999115
A03854|BTZ|LTBE|Bursa Airport|Bursa|Bursa|TUR|331.0|40.2332992554|29.0091991425
A03855|BZI|LTBF|Balikesir Merkez Airport|Balikesir|Balikesir|TUR|340.0|39.6193008423|27.9260005951
A03856|BDM|LTBG|Bandirma Airport|Bandirma|Balikesir|TUR|170.0|40.3180007935|27.9776992798
A03857|CKZ|LTBH|Canakkale Airport|Canakkale|Canakkale|TUR|23.0|40.1376991272|26.4267997742
A03858|ESK|LTBI|Eskisehir Air Base|Eskisehir|Eskişehir|TUR|2581.0|39.7840995789|30.5820999146
A03859|ADB|LTBJ|Adnan Menderes International Airport|Izmir|Izmir|TUR|412.0|38.2924003601|27.156999588
A03860|IGL|LTBL|Cigli Airport|Izmir|Izmir|TUR|16.0|38.5130004883|27.010099411
A03861|USQ|LTBO|Usak Airport|Usak|Uşak|TUR|2897.0|38.6814994812|29.4717006683
A03862|KCO|LTBQ|Cengiz Topel Airport||Kocaeli|TUR|182.0|40.7350006104|30.0832996368
A03863|YEI|LTBR|Bursa Yenisehir Airport|Bursa|Bursa|TUR|764.0|40.2551994324|29.5625991821
A03864|DLM|LTBS|Dalaman International Airport|Dalaman|Mugla|TUR|20.0|36.7131004333|28.7924995422
A03865|TEQ|LTBU|Tekirdag Corlu Airport|Corlu|Tekirdag|TUR|574.0|41.1381988525|27.9190998077
A03866|BXN|LTBV|Imsik Airport|Bodrum|Mugla|TUR|202.0|37.1400985718|27.6697006226
A03867|AOE|LTBY|Anadolu University Airport|Eskisehir|Eskişehir|TUR|2588.0|39.8098983765|30.5193996429
A03868|KZR|LTBZ|Zafer Airport|Altintas|Kutahya|TUR|3327.0|39.1090247|30.1371297052
A03869|EZS|LTCA|Elazig Airport|Elazig|Elazig|TUR|2927.0|38.6068992615|39.2914009094
A03870|OGU|LTCB|Ordu–Giresun Airport|Ordu|Ordu Province|TUR|18.0|40.966667|38.08
A03871|DIY|LTCC|Diyarbakir Airport|Diyarbakir|Diyarbakir|TUR|2251.0|37.893901825|40.2010002136
A03872|ERC|LTCD|Erzincan Airport|Erzincan|Erzincan|TUR|3783.0|39.7102012634|39.5270004272
A03873|ERZ|LTCE|Erzurum International Airport|Erzurum|Erzurum|TUR|5763.0|39.9565010071|41.1702003479
A03874|KSY|LTCF|Kars Airport|Kars|Kars|TUR|5889.0|40.5621986389|43.1150016785
A03875|TZX|LTCG|Trabzon International Airport|Trabzon|Trabzon|TUR|104.0|40.995098114|39.7896995544
A03876|SFQ|LTCH|Sanliurfa Airport|Sanliurfa|Sanliurfa|TUR|1483.0|37.0942993164|38.8470993042
A03877|VAN|LTCI|Van Ferit Melen Airport|Van|Van|TUR|5480.0|38.4682006836|43.3322982788
A03878|BAL|LTCJ|Batman Airport|Batman|Batman|TUR|1822.0|37.9290008545|41.1166000366
A03879|MSR|LTCK|Mus Airport|Mus|Muş|TUR|4157.0|38.7477989197|41.6612014771
A03880|SXZ|LTCL|Siirt Airport|Siirt|Siirt|TUR|2001.0|37.9789009094|41.8404006958
A03881|NOP|LTCM|Sinop Airport|Sinop|Sinop|TUR|20.0|42.0158004761|35.0663986206
A03882|KCM|LTCN|Kahramanmaras Airport|Kahramanmaras|Kahramanmaraş|TUR|1723.0|37.5388259888|36.9535217285
A03883|AJI|LTCO|Agri Airport|Agri|Agri|TUR|5462.0|39.6545410156|43.0259780884
A03884|ADF|LTCP|Adiyaman Airport|Adiyaman|Adiyaman|TUR|2216.0|37.7313995361|38.4688987732
A03885|MQM|LTCR|Mardin Airport|Mardin|Mardin|TUR|1729.0|37.2233009338|40.6316986084
A03886|GNY|LTCS|Sanliurfa GAP Airport|Sanliurfa|Sanliurfa|TUR|2708.0|37.4456634521|38.8955917358
A03887|IGD|LTCT|Igdir Airport|Igdir|Kars|TUR|3101.0|39.9766273499|43.8766479492
A03888|YKO|LTCW|Yüksekova Selahaddin Eyyubi Airport|Yüksekova|Hakkari|TUR|6096.0|37.549667|44.2375
A03889|HTY|LTDA|Hatay Airport|Hatay|Hatay|TUR|269.0|36.36277771|36.2822227478
A03890|ISE|LTFC|Suleyman Demirel International Airport|Isparta|Isparta|TUR|2835.0|37.8554000854|30.3684005737
A03891|EDO|LTFD|Balikesir Korfez Airport|Edremit|Balikesir|TUR|50.0|39.554599762|27.0137996674
A03892|BJV|LTFE|Milas Bodrum International Airport|Bodrum|Mugla|TUR|21.0|37.2505989075|27.6643009186
A03893|GZP|LTFG|Gazipasa Airport|Gazipasa|Antalya|TUR|86.0|36.2992172241|32.3005981445
A03894|SZF|LTFH|Samsun Carsamba Airport|Samsun|Samsun|TUR|18.0|41.2545013428|36.5671005249
A03895|SAW|LTFJ|Sabiha Gokcen International Airport|Istanbul|Istanbul|TUR|312.0|40.898601532|29.3092002869
A03896|GKD|LTFK|Imroz Airport|Gokceada|Canakkale|TUR|73.0|40.204498291|25.8833007812
A03897|IST|LTFM|Istanbul Airport|Istanbul|Istanbul|TUR|325.0|41.275333|28.752
A03898|BZY|LUBL|Balti International Airport|Strymba|Balţi|MDA|758.0|47.8381004333|27.7814998627
A03899|KIV|LUKK|Chisinau International Airport|Chisinau|Chișinau-Municipality|MDA|399.0|46.9277000427|28.9309997559
A03900|OHD|LWOH|Ohrid St. Paul the Apostle Airport|Ohrid|Debarca|MKD|2313.0|41.1800003052|20.7423000336
A03901|SKP|LWSK|Skopje Alexander the Great Airport|Skopje|Ilinden|MKD|781.0|41.9616012573|21.6214008331
A03902|GIB|LXGB|Gibraltar Airport|Gibraltar||GIB|15.0|36.1511993408|-5.3496599197
A03903|BEG|LYBE|Belgrade Nikola Tesla Airport|Belgrad||SRB|335.0|44.8184013367|20.3090991974
A03904|IVG|LYBR|Berane Airport|Berane||MNE|2287.0|42.8390007019|19.8619995117
A03905|BJY|LYBT|Batajnica Air Base|Batajnica||SRB|265.0|44.935299|20.2575
A03906|INI|LYNI|Nis Airport|Nis|Central Serbia|SRB|648.0|43.337299|21.853701
A03907|QND|LYNS|Cenej Airport|Novi Sad||SRB|266.0|45.385799|19.839199
A03908|TGD|LYPG|Podgorica Airport|Podgorica|Podgorica|MNE|141.0|42.3594017029|19.2518997192
A03909|PRN|LYPR|Pristina International Airport|Prishtina|Pristina||1789.0|42.5727996826|21.0358009338
A03910|TIV|LYTV|Tivat Airport|Tivat||MNE|20.0|42.4047012329|18.7233009338
A03911|UZC|LYUZ|Ponikve Airport|Uzice||SRB|2966.0|43.898899|19.697701
A03912|QWV|LYVA|Divci Airport|Valjevo||SRB|469.0|44.2978166667|20.0219111111
A03913|ZRE|LYZR|Zrenjanin Airport|Zrenjanin|Vojvodina|SRB|246.0|45.339756|20.454078
A03914|BTS|LZIB|M. R. Stefanik Airport|Bratislava|Bratislavsky|SVK|436.0|48.1702003479|17.2126998901
A03915|KSC|LZKZ|Kosice Airport|Kosice|Kosicky|SVK|755.0|48.6631011963|21.2411003113
A03916|LUE|LZLU|Lucenec Airport|Lucenec|Banskobystricky|SVK|0.0|48.3394012451|19.7357997894
A03917|PZY|LZPP|Piestany Airport|Piestany||SVK|545.0|48.6251983643|17.8283996582
A03918|POV|LZPW|Presov Air Base|Presov|Presovsky|SVK|1060.0|49.0297012329|21.3155994415
A03919|SLD|LZSL|Sliac Airport|Sliac|Banskobystricky|SVK|1043.0|48.6377983093|19.1340999603
A03920|TAT|LZTT|Poprad-Tatry Airport|Poprad|Presovsky|SVK|2356.0|49.073600769|20.2411003113
A03921|ILZ|LZZI|Zilina Airport|Zilina|Zilinsky|SVK|1020.0|49.2314987183|18.6135005951
A03922|GDT|MBGT|JAGS McCartney International Airport|Cockburn Town||TCA|13.0|21.4444999695|-71.1423034668
A03923|MDS|MBMC|Middle Caicos Airport|Middle Caicos||TCA|9.0|21.82602|-71.8025
A03924|NCA|MBNC|North Caicos Airport|||TCA|10.0|21.9174995422|-71.9395980835
A03925|PIC|MBPI|Pine Cay Airport|Pine Cay||TCA|3.0|21.8999996185|-72.0999984741
A03926|PLS|MBPV|Providenciales Airport|Providenciales Island||TCA|15.0|21.7735996246|-72.2658996582
A03927|XSC|MBSC|South Caicos Airport|||TCA|6.0|21.5156993866|-71.528503418
A03928|SLX|MBSY|Salt Cay Airport|Salt Cay||TCA|3.0|21.3330001831|-71.1999969482
A03929|EPS|MDAB|Arroyo Barril Airport|Arroyo Barril|Samana|DOM|57.0|19.198600769|-69.4298019409
A03930|BRX|MDBH|Maria Montez International Airport|Barahona|Barahona|DOM|10.0|18.251499176|-71.1203994751
A03931|CBJ|MDCR|Cabo Rojo Airport|Cabo Rojo|Pedernales|DOM|262.0|17.9290008545|-71.6447982788
A03932|AZS|MDCY|Samana El Catey International Airport|Samana|Maria-Trinidad-Sanchez|DOM|30.0|19.2670001984|-69.7419967651
A03933|COZ|MDCZ|Constanza Dom Re Airport|Costanza|La Vega|DOM|3950.0|18.9074993134|-70.7219009399
A03934|JBQ|MDJB|La Isabela International Airport|La Isabela|Santo-Domingo|DOM|98.0|18.5725002289|-69.9856033325
A03935|LRM|MDLR|Casa De Campo International Airport|La Romana|La Romana|DOM|240.0|18.4507007599|-68.9117965698
A03936|PUJ|MDPC|Punta Cana International Airport|Punta Cana|La Altagracia|DOM|47.0|18.5673999786|-68.3634033203
A03937|POP|MDPP|Gregorio Luperon International Airport|Puerto Plata|Puerto-Plata|DOM|15.0|19.757900238|-70.5699996948
A03938|SDQ|MDSD|Las Americas International Airport|Santo Domingo|Nacional|DOM|59.0|18.4297008514|-69.6688995361
A03939|STI|MDST|Cibao International Airport|Santiago|Dajabon|DOM|565.0|19.4060993195|-70.6046981812
A03940|CBV|MGCB|Coban Airport|Coban|Alta-Verapaz|GTM|4339.0|15.4689998627|-90.4067001343
A03941|CIQ|MGCQ|Chiquimula Airport|Chiquimula|Chiquimula|GTM|1484.0|14.83092|-89.520938
A03942|CMM|MGCR|Carmelita Airport|Carmelita|Peten|GTM|753.0|17.4612007141|-90.0537033081
A03943|CTF|MGCT|Coatepeque Airport|Coatepeque|Totonicapan|GTM|1486.0|14.6941995621|-91.8824996948
A03944|DON|MGDL|Dos Lagunas Airport|Dos Lagunas|Peten|GTM|1057.0|17.6124000549|-89.6884002686
A03945|GUA|MGGT|La Aurora Airport|Guatemala City|Guatemala|GTM|4952.0|14.5832996368|-90.5274963379
A03946|HUG|MGHT|Huehuetenango Airport|Huehuetenango|Huehuetenango|GTM|6375.0|15.3274002075|-91.4624023438
A03947|MCR|MGMM|Melchor de Mencos Airport|Melchor de Mencos|Peten|GTM|4670.0|17.0686092377|-89.1522216797
A03948|PBR|MGPB|Puerto Barrios Airport|Puerto Barrios|Izabal|GTM|33.0|15.7308998108|-88.5838012695
A03949|PCG|MGPC|Paso Caballos Airport|Paso Caballos|Peten|GTM|213.0|17.2639007568|-90.2563018799
A03950|PKJ|MGPG|Playa Grande Airport|Playa Grande|Quiche|GTM|577.0|15.9975004196|-90.7416992188
A03951|PON|MGPP|Poptun Airport|Poptun|Peten|GTM|1801.0|16.325799942|-89.4160995483
A03952|AQB|MGQC|Santa Cruz del Quiche Airport|Santa Cruz del Quiche|Quiche|GTM|6631.0|15.0122003555|-91.1505966187
A03953|AAZ|MGQZ|Quezaltenango Airport|Quezaltenango|Quetzaltenango|GTM|7779.0|14.8655996323|-91.5019989014
A03954|RUV|MGRB|Rubelsanto Airport|Rubelsanto|Alta-Verapaz|GTM|426.0|15.9919996262|-90.4452972412
A03955|LCF|MGRD|Las Vegas Airport|Rio Dulce|Izabal|GTM|28.0|15.6688995361|-88.957901001
A03956|RER|MGRT|Retalhuleu Airport|Retalhuleu|Retalhuleu|GTM|656.0|14.5209999084|-91.697303772
A03957|GSJ|MGSJ|San Jose Airport|Puerto San Jose|Escuintla|GTM|29.0|13.9362001419|-90.8358001709
A03958|FRS|MGTK|Mundo Maya International Airport|San Benito|Peten|GTM|427.0|16.9137992859|-89.8664016724
A03959|UAX|MGUX|Uaxactun Airport|Uaxactun|Peten|GTM|573.0|17.3938884735|-89.6327438354
A03960|AHS|MHAH|Ahuas Airport|Ahuas|Gracias-a-Dios|HND|98.0|15.4722003937|-84.3522033691
A03961|BHG|MHBL|Brus Laguna Airport|Brus Laguna|Gracias-a-Dios|HND|2.0|15.7630996704|-84.5436019897
A03962|CAA|MHCA|Catacamas Airport|Catacamas|Olancho|HND|1489.0|14.9169998169|-85.9000015259
A03963|CYL|MHCS|Coyoles Airport|Coyoles|Yoro|HND|150.0|15.445555687|-86.67527771
A03964|CDD|MHCU|Cauquira Airport|Cauquira|Gracias-a-Dios|HND|21.0|15.3166666031|-83.5916671753
A03965|OAN|MHEA|El Arrayan Airport|Olanchito|Yoro|HND|220.0|15.5055561066|-86.57472229
A03966|GAC|MHGS|Gracias Airport|El Molino|Lempira|HND|828.0|14.5966672897|-88.5941696167
A03967|IRN|MHIR|Iriona Airport|Iriona|Colon|HND|8.0|15.9391670227|-85.13722229
A03968|JUT|MHJU|Jutigalpa airport|Jutigalpa|Olancho|HND|1314.0|14.6526002884|-86.2202987671
A03969|LCE|MHLC|Goloson International Airport|La Ceiba|Atlantida|HND|49.0|15.7425003052|-86.8529968262
A03970|LEZ|MHLE|La Esperanza Airport|La Esperanza|Intibuca|HND|5475.0|14.2911109924|-88.1750030518
A03971|SAP|MHLM|Ramon Villeda Morales International Airport|La Mesa|Cortes|HND|91.0|15.4525995255|-87.9235992432
A03972|GJA|MHNJ|La Laguna Airport|Guanaja|Bay-Islands|HND|49.0|16.445400238|-85.9066009521
A03973|PCH|MHPC|Palacios Airport|Palacios|Gracias-a-Dios|HND|30.0|15.9549999237|-84.9413909912
A03974|PEU|MHPL|Puerto Lempira Airport|Puerto Lempira|Gracias-a-Dios|HND|25.0|15.2622003555|-83.7811965942
A03975|XPL|MHPR|Comayagua-Palmerola International Airport|Comayagua|Comayagua|HND|2064.0|14.382333|-87.621167
A03976|RTB|MHRO|Juan Manuel Galvez International Airport|Roatan Island|Bay-Islands|HND|18.0|16.3167991638|-86.5230026245
A03977|SDH|MHRS|Santa Rosa Copan Airport|Santa Rosa de Copan|Copan|HND|2818.0|14.8149003983|-88.7515029907
A03978|RUY|MHRU|Copan Ruinas Airport|Ruinas de Copan|Copan|HND|1990.0|14.8402996063|-89.1439971924
A03979|TEA|MHTE|Tela Airport|Tela|Atlantida|HND|7.0|15.7758998871|-87.4757995605
A03980|TGU|MHTG|Toncontin International Airport|Tegucigalpa|Francisco-Morazan|HND|3294.0|14.0608997345|-87.2172012329
A03981|TJI|MHTJ|Trujillo Airport|Trujillo|Colon|HND|3.0|15.9267997742|-85.9382019043
A03982|SCD|MHUL|Sulaco Airport|Sulaco|Comayagua|HND|400.0|14.9071998596|-87.2633972168
A03983|UII|MHUT|Utila Airport|Utila Island|Bay-Islands|HND|29.0|16.1131000519|-86.8803024292
A03984|OCJ|MKBS|Boscobel Aerodrome|Ocho Rios|St-Mary|JAM|90.0|18.4041996002|-76.96900177
A03985|KIN|MKJP|Norman Manley International Airport|Kingston|Kingston|JAM|10.0|17.9356994629|-76.7874984741
A03986|MBJ|MKJS|Sangster International Airport|Montego Bay|St-James|JAM|4.0|18.5037002563|-77.9133987427
A03987|POT|MKKJ|Ken Jones Airport|Ken Jones|Portland|JAM|20.0|18.1987991333|-76.5345001221
A03988|NEG|MKNG|Negril Airport|Negril|Hanover|JAM|9.0|18.3428001404|-78.3320999146
A03989|KTP|MKTP|Tinson Pen Airport|Tinson Pen|St-Andrew|JAM|16.0|17.9885997772|-76.8237991333
A03990|ACA|MMAA|General Juan N Alvarez International Airport|Acapulco|Guerrero|MEX|16.0|16.7570991516|-99.7539978027
A03991|NTR|MMAN|Del Norte International Airport||Nuevo Leon|MEX|1476.0|25.8656005859|-100.2369995117
A03992|AGU|MMAS|Jesus Teran International Airport|Aguascalientes|Aguascalientes|MEX|6112.0|21.7056007385|-102.318000793
A03993|HUX|MMBT|Bahias de Huatulco International Airport|Huatulco|Oaxaca|MEX|464.0|15.7753000259|-96.2626037598
A03994|CNA|MMCA|Cananea Airport||Sonora|MEX|5200.0|31.0661501549|-110.097877979
A03995|CVJ|MMCB|General Mariano Matamoros Airport||Morelos|MEX|4277.0|18.8348007202|-99.2612991333
A03996|ACN|MMCC|Ciudad Acuna New International Airport|Ciudad Acuna|Coahuila|MEX|1410.0|29.3328990936|-101.0989990234
A03997|CME|MMCE|Ciudad del Carmen International Airport|Ciudad del Carmen|Campeche|MEX|10.0|18.6536998749|-91.7990036011
A03998|NCG|MMCG|Nuevo Casas Grandes Airport||Chihuahua|MEX|4850.0|30.3973999023|-107.875
A03999|CUL|MMCL|Federal de Bachigualato International Airport|Culiacan|Sinaloa|MEX|108.0|24.7644996643|-107.474998474
A04000|CTM|MMCM|Chetumal International Airport|Chetumal|Quintana Roo|MEX|39.0|18.504699707|-88.3267974854
A04001|CEN|MMCN|Ciudad Obregon International Airport|Ciudad Obregon|Sonora|MEX|243.0|27.3925991058|-109.8330001831
A04002|CJT|MMCO|Comitan Airport||Chiapas|MEX|5161.0|16.176700592|-92.0505981445
A04003|CPE|MMCP|Ingeniero Alberto Acuna Ongay International Airport|Campeche|Campeche|MEX|34.0|19.8167991638|-90.5002975464
A04004|CJS|MMCS|Abraham Gonzalez International Airport|Ciudad Juarez|Chihuahua|MEX|3904.0|31.636100769|-106.4290008545
A04005|CZA|MMCT|Chichen Itza International Airport||Yucatan|MEX|102.0|20.6413002014|-88.4461975098
A04006|CUU|MMCU|General Roberto Fierro Villalobos International Airport|Chihuahua|Chihuahua|MEX|4462.0|28.7028999329|-105.964996338
A04007|CVM|MMCV|General Pedro Jose Mendez International Airport|Ciudad Victoria|Tamaulipas|MEX|761.0|23.7033004761|-98.9564971924
A04008|CYW|MMCY|Captain Rogelio Castillo National Airport|Celaya|Guanajuato|MEX|5709.0|20.545999527|-100.8870010376
A04009|CZM|MMCZ|Cozumel International Airport|Cozumel|Quintana Roo|MEX|15.0|20.5223999023|-86.9255981445
A04010|CUA|MMDA|Ciudad Constitucion Airport|Ciudad Constitucion|Baja California Sur|MEX|213.0|25.0538005829|-111.6149978638
A04011|MMC|MMDM|Ciudad Mante National Airport|Ciudad Mante|Tamaulipas|MEX|341.0|22.7431774139|-99.0173721313
A04012|DGO|MMDO|General Guadalupe Victoria International Airport|Durango|Durango|MEX|6104.0|24.1242008209|-104.527999878
A04013|TPQ|MMEP|Amado Nervo National Airport|Tepic|Nayarit|MEX|3020.0|21.419500351|-104.8430023193
A04014|ESE|MMES|Ensenada Airport||Baja California|MEX|66.0|31.79529953|-116.6029968262
A04015|GDL|MMGL|Don Miguel Hidalgo Y Costilla International Airport|Guadalajara|Jalisco|MEX|5016.0|20.5217990875|-103.3109970093
